goal_probs_0,goal_probs_1,goal_probs_2,goal_probs_3,goal_probs_4,true_goal_probs,time_spent,reward_score,user_id
0.18,0.18,0.29,0.18,0.18,0.18,9.99,0.18,1607115176545
0.19,0.19,0.26,0.19,0.19,0.19,16.68,0.19,1607115360280
0.2,0.2,0.2,0.2,0.2,0.2,1.81,0.2,1607115552593
0.13,0.13,0.07,0.33,0.33,0.13,22.26,0.13,1607115985491
0.2,0.2,0.2,0.2,0.2,0.2,7.79,0.2,1607116484782
0,0.16,0.53,0.11,0.21,0.16,31.46,0.16,1607117862378
0.2,0.2,0.2,0.2,0.2,0.2,4.79,0.2,1607118747929
0.2,0.2,0.2,0.2,0.2,0.2,4.98,0.2,1607120548427
