goal_probs_0,goal_probs_1,goal_probs_2,goal_probs_3,goal_probs_4,true_goal_probs,time_spent,reward_score,user_id
0.18,0.18,0.18,0.29,0.18,0.18,14.35,0.76,1607115046520
0.09,0.09,0,0.82,0,0.09,5.6,0.58,1607115097420
0,0,0,1,0,0,9.13,0.53,1607115486517
0.2,0.2,0.2,0.2,0.2,0.2,6.43,0.8,1607115775262
0.17,0.17,0.31,0.17,0.17,0.17,5.25,0.69,1607116335649
0.23,0.23,0.38,0.08,0.08,0.23,5.88,0.85,1607118182890
0.18,0.21,0.25,0.18,0.18,0.18,6.74,0.76,1607121550937
