goal_probs_0,goal_probs_1,goal_probs_2,goal_probs_3,goal_probs_4,true_goal_probs,time_spent,reward_score,user_id
0,0,0,0,1,1,3.76,3,1607115047337
0.19,0.11,0.15,0.19,0.37,0.37,6.46,2.27,1607115116358
0.17,0.23,0.2,0.15,0.25,0.25,6.46,1.61,1607115323722
0.18,0.11,0.29,0.29,0.14,0.14,5.31,1.7,1607115480159
0,0,0,0,1,1,14.9,2.78,1607115854486
0,0,0,0,1,1,5.24,3.4,1607116360089
0.09,0.18,0.21,0.26,0.26,0.26,1.14,1.85,1607116912260
0,0,0,0,1,1,4.49,5.33,1607118666465
0,0,0,0,1,1,23.44,1.6,1607129901627
