goal_probs_0,goal_probs_1,goal_probs_2,goal_probs_3,goal_probs_4,true_goal_probs,time_spent,reward_score,user_id
0.2,0.2,0.2,0.2,0.2,0.2,0.03,0.6,1607115018235
0.05,0.05,0.05,0.42,0.42,0.42,9.13,1.04,1607115052292
0,0,0,0.5,0.5,0.5,8.63,1.2,1607115535126
0,0,0,0.5,0.5,0.5,6.57,1.2,1607115873532
0.26,0.22,0.13,0.22,0.17,0.22,16.89,0.92,1607116920161
0.24,0.24,0.24,0.14,0.14,0.14,7.17,0.62,1607117830583
0,0,0.62,0.38,0,0.38,17.18,1.57,1607118686541
0,0,0.14,0.43,0.43,0.43,10.9,1.06,1607120276372
0.29,0.19,0.24,0.14,0.14,0.14,17.32,0.66,1607122781893
