goal_probs_0,goal_probs_1,goal_probs_2,goal_probs_3,goal_probs_4,true_goal_probs,time_spent,reward_score,user_id
0.2,0.2,0.2,0.2,0.2,0.2,0.03,0.6,1607115018235
0.33,0,0.33,0,0.33,0.33,15.23,0.77,1607115052292
0.33,0,0.33,0,0.33,0.33,7.06,0.78,1607115535126
0.33,0,0.33,0,0.33,0.33,13.62,0.78,1607115873532
0.33,0,0.33,0,0.33,0.33,12.83,0.77,1607116920161
0.29,0.15,0.15,0.26,0.15,0.15,3.69,0.5,1607117830583
0,0,0,0,1,1,13.91,1.33,1607118686541
0.33,0,0.33,0,0.33,0.33,15.72,0.78,1607120276372
0.3,0.05,0.3,0.05,0.3,0.3,16.66,0.72,1607122781893
