goal_probs_0,goal_probs_1,goal_probs_2,goal_probs_3,goal_probs_4,true_goal_probs,time_spent,reward_score,user_id
0,0,0,1,0,1,6.21,3.38,1607115052292
0,0,0,1,0,1,4.85,2.7,1607115535126
0,0,0,0.5,0.5,0.5,4.62,2.61,1607116920161
0,0,0,1,0,1,7.39,3.65,1607118686541
0,0,0,1,0,1,9.4,3.2,1607120276372
0,0,0,1,0,1,10.01,2.53,1607122781893
