goal_probs_0,goal_probs_1,goal_probs_2,goal_probs_3,goal_probs_4,true_goal_probs,time_spent,reward_score,user_id
0.18,0.18,0.18,0.18,0.29,0.18,12.89,0.56,1607115176545
0,0,0,0.67,0.33,0,32.02,0.28,1607115360280
0.25,0.25,0.25,0.25,0,0.25,12.47,0.58,1607115985491
0,0,0,0,1,0,18.43,0.4,1607116484782
0.37,0.11,0,0.05,0.47,0.11,12.31,0.54,1607117862378
0.12,0.53,0.12,0.12,0.12,0.53,11.06,1.11,1607118747929
