goal_probs_0,goal_probs_1,goal_probs_2,goal_probs_3,goal_probs_4,true_goal_probs,time_spent,reward_score,user_id
0,1,0,0,0,1,10.93,2,1607115176545
0.08,0,0.75,0.08,0.08,0,16.2,0.2,1607115360280
0.2,0.23,0.2,0.2,0.17,0.23,3.82,1.32,1607115552593
0,1,0,0,0,1,7.71,3.11,1607115985491
0,1,0,0,0,1,8.11,1.7,1607116484782
0.16,0.53,0.21,0.11,0,0.53,7.28,2.08,1607117862378
0,1,0,0,0,1,11.77,1.9,1607118747929
0.2,0.2,0.2,0.2,0.2,0.2,4.75,1.2,1607120548427
