goal_probs_0,goal_probs_1,goal_probs_2,goal_probs_3,goal_probs_4,true_goal_probs,time_spent,reward_score,user_id
0.17,0.14,0.24,0.14,0.31,0.31,18.94,1.78,1607115854486
0,0,0,0,1,1,22.08,2.4,1607116360089
0,0,0,0,1,1,4.33,4.33,1607118666465
0.33,0,0.33,0.33,0,0,9.15,0.6,1607129901627
