goal_probs_0,goal_probs_1,goal_probs_2,goal_probs_3,goal_probs_4,true_goal_probs,time_spent,reward_score,user_id
0.5,0.5,0,0,0,0.5,15.95,1.1,1607114805281
0.04,0.36,0.18,0.18,0.25,0.36,8.87,0.96,1607115041322
0.2,0.2,0.2,0.2,0.2,0.2,3.74,0.8,1607115408614
0.5,0.5,0,0,0,0.5,14.07,1.06,1607115756133
0.29,0.29,0.14,0.14,0.14,0.29,21.07,0.78,1607116319376
0.38,0.38,0,0.12,0.12,0.38,12.75,0.98,1607116556585
0.2,0.2,0.2,0.2,0.2,0.2,6.58,0.8,1607118085484
