goal_probs_0,goal_probs_1,goal_probs_2,goal_probs_3,goal_probs_4,true_goal_probs,time_spent,reward_score,user_id
0,0,1,0,0,0,3.92,0.91,1607115035927
0.42,0.08,0.04,0.08,0.38,0.38,9.64,1.81,1607115177638
1,0,0,0,0,0,13.25,0.6,1607115376410
0.05,0.05,0.05,0.43,0.43,0.43,7.12,1.89,1607115664898
0.15,0.11,0.19,0.33,0.22,0.22,18.49,1.3,1607116125693
0.25,0.25,0,0.25,0.25,0.25,12.33,1.69,1607118786567
0.08,0.17,0.42,0.25,0.08,0.08,15.92,0.82,1607120613621
0,0,1,0,0,0,7.81,1.33,1607123074097
