goal_probs_0,goal_probs_1,goal_probs_2,goal_probs_3,goal_probs_4,true_goal_probs,time_spent,reward_score,user_id
0.12,0.12,0.18,0.53,0.06,0.53,10.84,0.98,1607115854486
0,0,0,1,0,1,12.68,1.7,1607116360089
0,0,0,1,0,1,13.83,1.27,1607118666465
0,0,0,1,0,1,33.73,1.4,1607129901627
