goal_probs_0,goal_probs_1,goal_probs_2,goal_probs_3,goal_probs_4,true_goal_probs,time_spent,reward_score,user_id
0.53,0.47,0,0,0,0.47,7.87,1.9,1607115176545
0.5,0.5,0,0,0,0.5,17.35,1.74,1607115360280
0.33,0.47,0.2,0,0,0.47,22.32,1.49,1607115985491
0.5,0.5,0,0,0,0.5,4.11,2.2,1607116484782
0,0.07,0.07,0.47,0.4,0.07,15.62,0.42,1607117862378
0.42,0.42,0.05,0.05,0.05,0.42,6.47,1.68,1607118747929
