goal_probs_0,goal_probs_1,goal_probs_2,goal_probs_3,goal_probs_4,true_goal_probs,time_spent,reward_score,user_id
0,0,0,0,1,1,4.3,2.7,1607115037759
0,0,0,0,1,1,5.36,2.7,1607115069598
0,0,0,0,1,1,10.68,2.72,1607115201867
0,0,0,0,1,1,7.11,2.7,1607115406142
0,0,0,0,1,1,5.86,2.8,1607115665561
0,0,0,0,1,1,4.31,2.45,1607116491165
0.2,0.18,0.2,0.2,0.22,0.22,0.95,0.89,1607117440250
0.26,0.16,0.23,0.13,0.23,0.23,5.56,0.9,1607118854103
0,0,0,0,1,1,5.0,2.29,1607124046234
